文件夹,名称,经纬度[经度 + 纬度],线条宽度,线条颜色,线条不透明度,闭合,线型,轨迹风格,轨迹类别,显示级别,叠放层次,对象ID,所属区域,Comment
/道路,道路176-178,"113.55748428,26.02622173;113.55751792,26.02577799;113.55745343,26.02538956;113.55709056,26.02443377;113.55707982,26.02419015;113.55724925,26.02339691;113.55759071,26.02301642;113.55763104,26.02292724;113.55751815,26.02259418;113.55751010,26.02250493;113.55772518,26.02228581;113.55830051,26.02180199;113.55838924,26.02168396;113.55842958,26.02152001;113.55842691,26.02130052;113.55832209,26.02087823;113.55803448,26.02038085;113.55778186,26.01930221;113.55810186,26.01805089;113.55815026,26.01787007;113.55821478,26.01778816;113.55836265,26.01771847;113.55909387,26.01755570;113.55990842,26.01695404;113.56006971,26.01689641;113.56048099,26.01676201;113.56080625,26.01658887;113.56095411,26.01644679;113.56107507,26.01622990;113.56122296,26.01572842;113.56132779,26.01557420;113.56187346,26.01522772;113.56211271,26.01492417;113.56221216,26.01483749;113.56310991,26.01444087",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,1871992884,无,
/道路,道路178-179,"113.56310991,26.01444087;113.56275786,26.01393136;113.56224183,26.01344811;113.56181717,26.01309044",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,1873723484,无,
/道路,道路178-180,"113.56310991,26.01444087;113.56329806,26.01433020;113.56401302,26.01376200;113.56473333,26.01322514;113.56499403,26.01305184;113.56518485,26.01287844;113.56522248,26.01274100;113.56526014,26.01224414;113.56568753,26.01122438;113.56582729,26.01103642;113.56615785,26.01082461;113.56628954,26.01068970;113.56639705,26.01047516;113.56659327,26.00986030;113.56679752,26.00961454;113.56711463,26.00940993;113.56763327,26.00917422;113.56773540,26.00908511;113.56822988,26.00832348;113.56843950,26.00803669;113.56860611,26.00785357;113.56874585,26.00770660;113.56882110,26.00753783;113.56884529,26.00744137",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,132350485,无,
/道路,道路180-181,"113.56884529,26.00744137;113.56887753,26.00755238;113.56889361,26.00799144;113.56886940,26.00835808;113.56855494,26.00935636;113.56856300,26.00952765;113.56862479,26.00968212;113.56892570,26.01021320;113.56912987,26.01068144;113.56947915,26.01099307;113.56976394,26.01141315;113.57003261,26.01172467;113.57009708,26.01181159;113.57012663,26.01187675;113.57012662,26.01198531;113.57002184,26.01199724;113.57000302,26.01208888;113.57007015,26.01275715;113.57012387,26.01283199;113.57020179,26.01288757;113.57020179,26.01295511;113.57007813,26.01373410;113.57000827,26.01386909;113.56987391,26.01403296;113.56982015,26.01420175;113.56979595,26.01450565;113.56973683,26.01457312;113.56945202,26.01460653;113.56923706,26.01461591;113.56900597,26.01474104;113.56875069,26.01488303;113.56849810,26.01510462;113.56843360,26.01518896;113.56831265,26.01555787;113.56822665,26.01568801",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,2058498718,无,
/道路,道路180-182,"113.56884529,26.00744137;113.56880773,26.00658011;113.56908456,26.00570479;113.56917592,26.00558670;113.56932372,26.00543973;113.56951719,26.00531454;113.56984232,26.00513885;113.57008952,26.00500164;113.57037166,26.00479211;113.57057589,26.00431712;113.57069952,26.00394335;113.57068073,26.00365626;113.57060552,26.00330636;113.57050615,26.00279964;113.57043095,26.00226157;113.57042559,26.00216024;113.57052770,26.00188293;113.57049820,26.00123877;113.57039345,26.00068379;113.57000393,25.99971831",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,1784171312,无,
/道路,道路27-197,"113.57280093,25.99775059;113.57300241,25.99797518;113.57326835,25.99828428;113.57335699,25.99845566;113.57337847,25.99858838;113.57329248,25.99889466;113.57348587,25.99935808;113.57349928,25.99968860;113.57356642,25.99991063;113.57372489,26.00027026;113.57395321,26.00068545;113.57424331,26.00103314;113.57454951,26.00150631;113.57474020,26.00205654;113.57483420,26.00229788;113.57548957,26.00322732;113.57561044,26.00333600;113.57634909,26.00380473;113.57692033,26.00415292",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,770024913,无,
/道路,道路197-201,"113.57692033,26.00415292;113.57729048,26.00445816;113.57754295,26.00464174;113.57759263,26.00471657;113.57764634,26.00497353;113.57759797,26.00529796;113.57746500,26.00541483;113.57743143,26.00545582;113.57741933,26.00553541;113.57747705,26.00595160;113.57750121,26.00614099;113.57756698,26.00655597;113.57760726,26.00679483;113.57768111,26.00693963;113.57779122,26.00705914;113.57795236,26.00725951;113.57799128,26.00753335;113.57831220,26.00809208;113.57871773,26.00842412;113.57876473,26.00851703;113.57876737,26.00900553;113.57874184,26.00922864;113.57880760,26.00982695;113.57882235,26.01011160;113.57889887,26.01043732;113.57891498,26.01050729;113.57888406,26.01107536;113.57883166,26.01123451;113.57873363,26.01136229;113.57863022,26.01145989;113.57831329,26.01163933;113.57771701,26.01189570;113.57764582,26.01201143;113.57765386,26.01218512;113.57772770,26.01246379;113.57781095,26.01261946;113.57793585,26.01270521;113.57809833,26.01279098;113.57811848,26.01280185;113.57839511,26.01281656",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,2041584198,无,
/道路,道路197-198,"113.57692033,26.00415292;113.57719516,26.00424217;113.57760474,26.00443433;113.57776454,26.00457318;113.57785317,26.00475781;113.57792831,26.00550692;113.57797933,26.00566980;113.57868296,26.00637482;113.57882262,26.00647505;113.57994520,26.00697774;113.58022717,26.00711064;113.58069440,26.00780093;113.58081658,26.00811945;113.58082595,26.00829435;113.58077894,26.00850177;113.58063794,26.00869706;113.58050232,26.00879104;113.58004039,26.00898486;113.57985238,26.00910412;113.57969795,26.00929818;113.57965497,26.00941756;113.57967375,26.00971670;113.57970328,26.00983734;113.57985097,26.01004732",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,2039711666,无,
/道路,道路198-199,"113.57985500,26.01004010;113.57995571,26.01013786",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,197145828,无,
/道路,道路198-200,"113.57985500,26.01004010;113.58111317,26.01012670",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,486290182,无,
/道路,道路201-202,"113.57839511,26.01281656;113.57843270,26.01291792;113.57840584,26.01299025;113.57838166,26.01303124;113.57775313,26.01373505;113.57765911,26.01390623;113.57776385,26.01397628;113.57788471,26.01399327;113.57806468,26.01386317;113.57819092,26.01382951",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,1781487350,无,
/道路,道路201-203,"113.57839511,26.01281656;113.57873891,26.01263112;113.57912029,26.01245535;113.57927069,26.01247236;113.57931366,26.01252787;113.57931097,26.01255441;113.57908267,26.01279786;113.57900746,26.01291841;113.57887850,26.01343933;113.57898590,26.01397492;113.57900199,26.01424269;113.57922218,26.01472773;113.57939942,26.01498115;113.57967602,26.01527083;113.57974047,26.01537703;113.57977806,26.01549766;113.57990159,26.01560631;113.58005198,26.01566432;113.58041454,26.01568631;113.58048301,26.01571290;113.58048703,26.01582024;113.58040780,26.01589858;113.58029904,26.01590452;113.58006674,26.01588987;113.57987740,26.01585112;113.57976863,26.01586309;113.57970820,26.01592094;113.57968940,26.01600173;113.57981291,26.01637089;113.57981424,26.01647461;113.57976724,26.01655537;113.57953089,26.01681208;113.57948119,26.01698210;113.57951610,26.01706534;113.57976853,26.01725369;113.57985312,26.01734663;113.57985043,26.01741296;113.57979134,26.01750215;113.57966511,26.01757803;113.57961274,26.01764313;113.57972014,26.01786874;113.57969328,26.01793385;113.57955227,26.01816649;113.57949720,26.01832686;113.57963414,26.01868396;113.57970798,26.01890232;113.57972943,26.01940042;113.57977642,26.01949212;113.58036051,26.01981581;113.58043436,26.01988823;113.58046793,26.01993046;113.58047866,26.02011620;113.58084522,26.02031910;113.58101305,26.02050615;113.58113657,26.02053760;113.58123057,26.02053405;113.58146823,26.02046428;113.58174617,26.02043433;113.58188312,26.02039463;113.58221344,26.02015727;113.58230206,26.02007170;113.58234369,26.01999092;113.58240412,26.01983057;113.58245380,26.01977995;113.58258404,26.01975592;113.58273307,26.01977652;113.58302843,26.02000224;113.58311435,26.02010964;113.58313716,26.02019166;113.58312103,26.02039185;113.58315996,26.02052696;113.58348888,26.02065983;113.58375740,26.02074081;113.58407961,26.02066623;113.58411586,26.02068314;113.58434810,26.02086659;113.58442998,26.02100051;113.58459242,26.02109950;113.58506229,26.02114439;113.58535360,26.02120607;113.58591741,26.02126908;113.58604896,26.02133669;113.58609192,26.02141268;113.58606909,26.02149107;113.58593350,26.02158868;113.58573749,26.02168385;113.58561533,26.02168379;113.58542874,26.02165957;113.58532000,26.02168362;113.58526630,26.02175837;113.58525421,26.02184881;113.58530387,26.02191759",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,1958738715,无,
/道路,道路203-204,"113.58530387,26.02191759;113.58467824,26.02235862",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,1745234732,无,
/道路,道路203-205,"113.58530387,26.02191759;113.58563276,26.02206852;113.58582606,26.02218560;113.58592942,26.02229420;113.58593342,26.02264997;113.58599245,26.02303351;113.58594815,26.02309379;113.58561791,26.02321422;113.58549171,26.02330941;113.58516009,26.02381333;113.58515606,26.02387846;113.58522183,26.02395085;113.58559638,26.02396433;113.58568496,26.02409945;113.58575877,26.02451434;113.58589299,26.02474476;113.58599501,26.02482562;113.58605676,26.02482565;113.58617355,26.02475697;113.58623934,26.02469187;113.58629977,26.02443985;113.58640045,26.02429278;113.58658437,26.02414333;113.58705018,26.02395903;113.58739383,26.02386996;113.58753209,26.02375425;113.58772004,26.02349987;113.58778044,26.02344924;113.58789453,26.02348064;113.58806767,26.02362424;113.58865015,26.02440234;113.58877363,26.02451575;113.58886625,26.02454111;113.58956284,26.02453897;113.59017352,26.02459104;113.59072782,26.02451644;113.59109154,26.02445144;113.59116133,26.02441769;113.59119623,26.02437549;113.59115732,26.02411619;113.59118014,26.02407881;113.59123382,26.02409089;113.59138277,26.02440810;113.59143913,26.02444672;113.59154247,26.02446845;113.59193299,26.02452886;113.59221347,26.02457837;113.59230607,26.02463266;113.59278512,26.02505969;113.59295419,26.02523580;113.59327355,26.02573634;113.59361301,26.02642381;113.59370692,26.02658784;113.59393234,26.02692916;113.59393633,26.02738019;113.59400609,26.02771304;113.59409732,26.02783245;113.59440998,26.02786988;113.59457234,26.02797000;113.59489570,26.02819796;113.59495876,26.02830530;113.59500704,26.02856941;113.59497483,26.02875632;113.59498824,26.02884556;113.59510900,26.02894688;113.59536528,26.02909041;113.59540418,26.02915674;113.59546319,26.02957038;113.59544977,26.02965360;113.59521895,26.03001776;113.59510621,26.03026617;113.59500422,26.03057004;113.59496932,26.03072802;113.59498810,26.03081485;113.59523497,26.03112962;113.59530071,26.03125746;113.59533692,26.03136479;113.59532216,26.03146608;113.59518929,26.03192431;113.59506986,26.03212206;113.59506985,26.03218598;113.59513425,26.03224025;113.59520939,26.03223785;113.59547642,26.03212211;113.59559047,26.03209439;113.59622916,26.03209685;113.59662766,26.03207637;113.59738170,26.03196545",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,289665858,无,
/道路,道路205-206,"113.59738170,26.03196545;113.59744877,26.03204866;113.59744071,26.03222352;113.59760976,26.03234772;113.59806724,26.03251172;113.59813968,26.03255755;113.59817456,26.03270467;113.59816382,26.03278064;113.59798804,26.03314603;113.59802158,26.03324974;113.59848305,26.03381288;113.59876743,26.03430366;113.59892437,26.03467627;113.59907594,26.03499461;113.59971713,26.03599061;113.59979089,26.03619680;113.59983113,26.03636924",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,955487346,无,
/道路,道路206-207,"113.59983649,26.03638251;113.59959229,26.03702405;113.59935884,26.03740994;113.59909587,26.03765835;113.59887853,26.03775483;113.59871754,26.03774760;113.59829897,26.03757398;113.59818092,26.03748234;113.59782140,26.03690112;113.59764968,26.03671542;113.59751553,26.03649595;113.59745650,26.03647666;113.59734380,26.03647666;113.59726598,26.03650077;113.59720963,26.03657795;113.59697343,26.03732075;113.59680704,26.03759809;113.59628640,26.03834568;113.59622467,26.03850244",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,631699508,无,
/道路,道路205-208,"113.59738170,26.03196545;113.59752929,26.03188224;113.59767018,26.03166519;113.59770909,26.03160006;113.59772385,26.03151324;113.59747835,26.03120332;113.59728651,26.03094886;113.59698463,26.03088615;113.59693500,26.03084153;113.59690951,26.03076556;113.59692025,26.03069320;113.59699405,26.03058829;113.59717787,26.03041947;113.59721813,26.03023616;113.59713363,26.02998051;113.59699009,26.02978153;113.59695118,26.02964766;113.59698473,26.02956205;113.59703975,26.02948245;113.59714978,26.02940649;113.59759119,26.02934017;113.59769451,26.02925816;113.59774415,26.02919063;113.59779114,26.02883608;113.59780456,26.02872273;113.59787567,26.02853822;113.59797765,26.02839712;113.59807157,26.02834888;113.59868738,26.02818727;113.59874909,26.02814747;113.59878130,26.02811128;113.59866192,26.02776759;113.59813473,26.02700545;113.59807704,26.02691742;113.59786376,26.02635061;113.59786377,26.02623363;113.59815492,26.02592370;113.59826092,26.02590561;113.59840715,26.02592851;113.59877877,26.02601292;113.59887805,26.02600448;113.59894110,26.02595503;113.59891428,26.02585855;113.59866500,26.02564207",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,2047969215,无,
/道路,道路208-209,"113.59866500,26.02564207;113.59854134,26.02559446;113.59847158,26.02552693;113.59829452,26.02508072;113.59813623,26.02485641",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,1887477472,无,
/道路,道路208-210,"113.59866500,26.02564207;113.59859770,26.02539185;113.59858968,26.02499388;113.59835492,26.02468878",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,2142732366,无,
/道路,道路210-211,"113.59830393,26.02488053;113.59832271,26.02475269;113.59835788,26.02468522",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,32955197,无,
/道路,道路211-212,"113.59835788,26.02468522;113.59840189,26.02456456;113.59856558,26.02433783;113.59863803,26.02420637;113.59863134,26.02409301;113.59853877,26.02399050;113.59830535,26.02383373;113.59816716,26.02377705;113.59832551,26.02325245;113.59833625,26.02306913;113.59833090,26.02293044;113.59827994,26.02264462;113.59841279,26.02222131;113.59845171,26.02202352;113.59840611,26.02187398;113.59821832,26.02141931;113.59808686,26.02110816;113.59813116,26.02062816;113.59805071,26.02009390;113.59789377,26.01966093;113.59779584,26.01955118;113.59735445,26.01937510;113.59687816,26.01910373;113.59681376,26.01909167;113.59665812,26.01913266;113.59642465,26.01927859;113.59630523,26.01931717;113.59614557,26.01927012;113.59607446,26.01918569;113.59587054,26.01877080;113.59574312,26.01820756;113.59564651,26.01811469;113.59547611,26.01801578;113.59535670,26.01795908;113.59516885,26.01797354;113.59498635,26.01806034;113.59484143,26.01817612;113.59470857,26.01837871;113.59437443,26.01854630;113.59423218,26.01865120;113.59390339,26.01903830;113.59372760,26.01914922;113.59356524,26.01906959;113.59352766,26.01902014;113.59351425,26.01880185;113.59366192,26.01821814;113.59368473,26.01815663;113.59391825,26.01781777;113.59438124,26.01718828;113.59446042,26.01705322;113.59446580,26.01696397;113.59439067,26.01669501;113.59431150,26.01663831;113.59389955,26.01661533;113.59380561,26.01657431;113.59378819,26.01639702;113.59392106,26.01608225;113.59397341,26.01585311;113.59387547,26.01554072;113.59376009,26.01528501;113.59367154,26.01493764;113.59328240,26.01471082;113.59300869,26.01410893;113.59281953,26.01335748;113.59275246,26.01309816;113.59283568,26.01284852;113.59271628,26.01235157;113.59263040,26.01229004;113.59228684,26.01226102;113.59225195,26.01223930;113.59238885,26.01215128;113.59294712,26.01195481;113.59304510,26.01182457;113.59323567,26.01146759;113.59321957,26.01145071;113.59287200,26.01152903;113.59281027,26.01149767;113.59280223,26.01143253;113.59305457,26.01079575;113.59310691,26.01070168;113.59328271,26.01050874;113.59327601,26.01042069;113.59321026,26.01033022;113.59275939,26.01001291;113.59266411,26.00990674;113.59267486,26.00976684;113.59274867,26.00970534;113.59315127,26.00953054;113.59318617,26.00947747;113.59317678,26.00941234;113.59296744,26.00933028;113.59274603,26.00915655;113.59259977,26.00899127;113.59240654,26.00873793;113.59224553,26.00837364;113.59214757,26.00831934;113.59184549,26.00823894",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,430529645,无,
/道路,道路212-213,"113.59184549,26.00823894;113.59198384,26.00822643;113.59224420,26.00821563;113.59238375,26.00835799;113.59255954,26.00861856;113.59277693,26.00879954;113.59304128,26.00888402;113.59390682,26.00899997;113.59452677,26.00898560;113.59509838,26.00905924;113.59565522,26.00919801;113.59597322,26.00923060;113.59633145,26.00935727;113.59651392,26.00950443;113.59664405,26.00973843;113.59679297,26.00984216;113.59697544,26.00988921;113.59728134,26.00991816;113.59750272,26.00991093;113.59826747,26.00977463;113.59897450,26.00960212;113.59906170,26.00961298;113.59925488,26.00974444;113.59935952,26.00985298;113.59990278,26.01049701;113.60001144,26.01060193;113.60029851,26.01077920;113.60081495,26.01107946;113.60140650,26.01141709;113.60218848,26.01209358;113.60242456,26.01227445;113.60306702,26.01275194;113.60341843,26.01290985;113.60407297,26.01304355",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,460217859,无,
/道路,道路213-214,"113.60407297,26.01304355;113.60407969,26.01276856;113.60399655,26.01250566;113.60403414,26.01206903;113.60407438,26.01202077;113.60422460,26.01197007;113.60444056,26.01180719;113.60451569,26.01141156;113.60455865,26.01103041;113.60452513,26.01074457",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,98597532,无,
/道路,道路213-215,"113.60407297,26.01304355;113.60455983,26.01312784;113.60534443,26.01317584;113.60615985,26.01325275;113.60642002,26.01336121;113.60644013,26.01345528;113.60639717,26.01397512;113.60641459,26.01419704;113.60648968,26.01439963;113.60676861,26.01470948;113.60696842,26.01484087;113.60723662,26.01494449;113.60773952,26.01505523;113.60819410,26.01524560;113.60867685,26.01549986;113.60895040,26.01549371;113.60943449,26.01541748;113.60998160,26.01525318;113.61030074,26.01520114;113.61134526,26.01524037;113.61175824,26.01516174;113.61201300,26.01506871",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,1227818744,无,
/道路,道路215-216,"113.61201300,26.01506871;113.61186823,26.01452364",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,539526793,无,
/道路,道路215-217,"113.61201300,26.01506871;113.61287915,26.01474012;113.61306954,26.01470623;113.61353075,26.01470110;113.61378414,26.01474797;113.61397048,26.01485278;113.61412733,26.01497208;113.61423055,26.01509623;113.61436057,26.01545555;113.61437662,26.01591264;113.61472648,26.01652991;113.61479351,26.01669027;113.61490743,26.01712437;113.61495968,26.01756575;113.61498379,26.01779126;113.61509774,26.01795762;113.61529613,26.01808169;113.61570902,26.01825627;113.61585380,26.01831164;113.61640206,26.01866700;113.61654818,26.01872719;113.61724925,26.01891478;113.61782698,26.01925562",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,702175152,无,
/道路,道路217-218,"113.61782939,26.01925240;113.61803477,26.01899977;113.61746912,26.01859500;113.61741685,26.01853113;113.61743830,26.01844909;113.61754152,26.01834529;113.61668097,26.01756446",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,1561986609,无,
/道路,道路217-219,"113.61782939,26.01925240;113.61852531,26.01984720;113.61869956,26.02000383;113.61949839,26.02046867;113.62022750,26.02105895;113.62109600,26.02152368",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,1792898138,无,
/道路,道路219-220,"113.62049283,26.02182091;113.62109600,26.02152368",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,1907693919,无,
/道路,道路219-221,"113.62110032,26.02151687;113.62140426,26.02156679;113.62167232,26.02155448;113.62227812,26.02141881;113.62228080,26.02141881",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,570665257,无,
/道路,道路221-222,"113.62228453,26.02141449;113.62249524,26.02140654;113.62266142,26.02144014;113.62296965,26.02165692;113.62320015,26.02187858;113.62348693,26.02212914;113.62402030,26.02245662;113.62437408,26.02263957;113.62493423,26.02281021;113.62614834,26.02284507;113.62715065,26.02326120;113.62823063,26.02384846;113.62913908,26.02423329;113.63006626,26.02440582;113.63048430,26.02449695;113.63162316,26.02439902;113.63273517,26.02434691;113.63294954,26.02433698;113.63386314,26.02554896;113.63478747,26.02647872;113.63518666,26.02696537;113.63545458,26.02711936;113.63651820,26.02753511;113.63732462,26.02790779;113.63746661,26.02800406;113.63757376,26.02805697",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,924848118,无,
/道路,道路222-223,"113.63451117,26.03087113;113.63475503,26.03036190;113.63481934,26.03020745;113.63474972,26.02969623;113.63476580,26.02960455;113.63560180,26.02897631;113.63573577,26.02883140;113.63578937,26.02860461;113.63606803,26.02836786;113.63643777,26.02843003;113.63698968,26.02844372;113.63715579,26.02837595;113.63757376,26.02805697",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,1213771766,无,
/道路,道路221-229,"113.62228453,26.02141449;113.62227412,26.02115470;113.62216424,26.02083883;113.62232111,26.01999687;113.62233854,26.01984731;113.62234392,26.01971102;113.62230640,26.01957356;113.62210942,26.01917094;113.62202900,26.01913363;113.62181456,26.01912902;113.62162827,26.01903151;113.62154117,26.01893632;113.62148087,26.01876873;113.62146747,26.01863729;113.62155193,26.01838997;113.62165246,26.01827289;113.62191918,26.01810136;113.62232930,26.01805393;113.62246333,26.01799228;113.62255580,26.01791380;113.62280645,26.01760479;113.62287212,26.01750343;113.62280513,26.01734550;113.62282525,26.01718146;113.62286947,26.01709457;113.62305443,26.01694122;113.62304640,26.01682906;113.62300486,26.01679051;113.62274620,26.01678112;113.62263631,26.01671731;113.62249828,26.01657634;113.62226242,26.01622078;113.62219005,26.01617382;113.62187241,26.01620428;113.62179870,26.01617299;113.62177859,26.01612839;113.62179871,26.01598484;113.62190998,26.01562774;113.62202391,26.01542501;113.62219280,26.01515106;113.62226518,26.01507983;113.62266725,26.01506858;113.62359334,26.01486622;113.62397127,26.01483808;113.62455289,26.01477717;113.62506214,26.01472838;113.62553653,26.01478575;113.62578175,26.01485905;113.62646652,26.01489567;113.62712983,26.01477310;113.62732279,26.01475720;113.62748359,26.01480406;113.62756265,26.01479069;113.62762028,26.01473033;113.62788023,26.01474811;113.62813750,26.01468991;113.62871101,26.01454691;113.62933810,26.01436765;113.62961680,26.01429977;113.63035107,26.01420720;113.63095133,26.01395557;113.63112820,26.01390710;113.63133185,26.01391649",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,1839174040,无,
/道路,道路212-225,"113.59184549,26.00823894;113.59145508,26.00827453;113.59135040,26.00828656;113.58996532,26.00854665;113.58971032,26.00851762;113.58929962,26.00838479;113.58914662,26.00828823;113.58902851,26.00817963;113.58886211,26.00766575;113.58871181,26.00735691;113.58870645,26.00723630;113.58888096,26.00695895;113.58903667,26.00679738;113.58933464,26.00661778;113.58961115,26.00646470;113.58970107,26.00639477;113.58980310,26.00624162;113.58985411,26.00600885;113.58985546,26.00594613;113.58978970,26.00584720;113.58952397,26.00563843;113.58886899,26.00536558;113.58861264,26.00521953;113.58813483,26.00485627;113.58786907,26.00458356;113.58783149,26.00453650;113.58783284,26.00444000;113.58786103,26.00434955;113.58807448,26.00414097;113.58813085,26.00400469;113.58819933,26.00373695;113.58831076,26.00350782;113.58843023,26.00331246;113.58866918,26.00302427;113.58878106,26.00281379",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,2132155726,无,
/道路,道路225-226,"113.58878106,26.00281379;113.58877253,26.00293264;113.58868795,26.00317868;113.58858190,26.00331976;113.58856847,26.00342349;113.58863290,26.00352122;113.58877920,26.00359968;113.58895368,26.00362147;113.58910132,26.00364323;113.58919394,26.00366377;113.58939795,26.00373864;113.58952679,26.00373506;113.58960867,26.00372423;113.58967847,26.00357590;113.58985030,26.00319842;113.59016169,26.00287526",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,806071179,无,
/道路,道路225-227,"113.58878106,26.00281379;113.58880075,26.00248153;113.58876320,26.00197009;113.58868269,26.00183857",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,271607190,无,
/道路,道路227-228,"113.58868269,26.00183857;113.58890147,26.00187243;113.58901018,26.00188937;113.58907192,26.00193040;113.58910412,26.00200037;113.58911485,26.00213909",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,1029943676,无,
/道路,道路34-227,"113.58490658,25.99853352;113.58501023,25.99863060;113.58528409,25.99875139;113.58547740,25.99880699;113.58611102,25.99880611;113.58662785,25.99882086;113.58686544,25.99884027;113.58744666,25.99901304;113.58794062,25.99907357;113.58855135,25.99909555;113.58866543,25.99911851;113.58880905,25.99918852;113.58891642,25.99928386;113.58901841,25.99945760;113.58905867,25.99968559;113.58904656,26.00005711;113.58901970,26.00020548;113.58885726,26.00061794;113.58881564,26.00079886;113.58858475,26.00117270;113.58854177,26.00147182;113.58853237,26.00155505;113.58854982,26.00164069;113.58868269,26.00183857",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,451824668,无,
/道路,道路222-224,"113.63756573,26.02809075;113.63847123,26.02846568;113.63875521,26.02860514;113.63976249,26.02899918;113.64042417,26.02923695;113.64136180,26.02908356;113.64147699,26.02905927;113.64201811,26.02923690;113.64282978,26.02943339;113.64299854,26.02942830;113.64324499,26.02936279;113.64337088,26.02938671;113.64348606,26.02951436;113.64423069,26.03031872;113.64446907,26.03067770;113.64466191,26.03101986;113.64480654,26.03120776;113.64583779,26.03152684;113.64607081,26.03173387;113.64611634,26.03190262;113.64605201,26.03246951;113.64607610,26.03254664;113.64709662,26.03283919;113.64737785,26.03308230;113.64743677,26.03325103;113.64745013,26.03362001;113.64752243,26.03383694;113.64770188,26.03404648;113.64828844,26.03446513;113.64882947,26.03472468;113.64939726,26.03511683;113.65001328,26.03535453;113.65024897,26.03555188;113.65061589,26.03566701;113.65069624,26.03571511;113.65091048,26.03604514;113.65099886,26.03613663;113.65105510,26.03619924;113.65132559,26.03638206;113.65173803,26.03674068",6,0XFAFFFFFF,50,0,0,4,无,1-0,0,402764932,无,
/道路,道路224-225,"113.65173803,26.03674068;113.65179828,26.03686719;113.65181569,26.03692625;113.65179425,26.03704566;113.65163890,26.03721113",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,1714124836,无,
/道路,道路224-226,"113.65173803,26.03674068;113.65213040,26.03683284;113.65235001,26.03694580;113.65330611,26.03753498;113.65352170,26.03769497;113.65357525,26.03778653;113.65360873,26.03787449;113.65363281,26.03815299;113.65382025,26.03856989;113.65394075,26.03886148;113.65400365,26.03929305;113.65403577,26.03964872;113.65403576,26.03983321",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,2147666206,无,
/道路,道路226-227,"113.65403576,26.03983321;113.65357506,26.04034530;113.65339024,26.04073389",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,1720197066,无,
/道路,道路226-228,"113.65403576,26.03983321;113.65406653,26.04027328;113.65416025,26.04035269;113.65456331,26.04062931;113.65497973,26.04108556;113.65516317,26.04129987;113.65562914,26.04170779;113.65596389,26.04196643;113.65619154,26.04196723;113.65633883,26.04192597;113.65677807,26.04163818;113.65697090,26.04158357;113.65725880,26.04152758;113.65790022,26.04138894;113.65822829,26.04132564;113.65890183,26.04109047;113.65931160,26.04071108;113.65956203,26.04036335;113.65993700,26.03971512;113.65998388,26.03962943;113.66030257,26.03949861;113.66073508,26.03948092;113.66100154,26.03949731;113.66119166,26.03961271;113.66142999,26.03982449;113.66149960,26.04013184",6,0XFAFFFFFF,100,0,0,4,无,1-0,0,1606771666,无,
